,direccion_x,barrio,metraje,$_m2,latitude,longitude
9564,Jose Antonio Cabrera 3300,Palermo Soho - Palermo,55.0,1999.98181818,-34.5962929,-58.42371479999999
9565,Jose Antonio Cabrera 3300,Palermo Soho - Palermo,52.0,2019.21153846,-34.5962929,-58.42371479999999
9566,Moldes 2300,Belgrano,75.0,2133.32,-33.6195437,-64.5986551
9567,Moldes 2300,Belgrano,85.0,1882.35294118,-33.6195437,-64.5986551
9568,Moldes 2300,Belgrano,76.0,2098.68421053,-33.6195437,-64.5986551
9569,Sinclair 3200,Palermo Chico - Palermo,200.0,3350.0,38.1156879,13.361267100000001
9570,Sinclair 3200,Palermo Chico - Palermo,34.0,3058.82352941,38.1156879,13.361267100000001
9571,Sinclair 3200,Palermo Chico - Palermo,229.0,3144.10480349,38.1156879,13.361267100000001
9572,Avenida Libertador 2700,Palermo Chico - Palermo,230.0,2695.65217391,38.1156879,13.361267100000001
9573,Avenida Libertador 2700,Palermo Chico - Palermo,237.0,2616.03375527,38.1156879,13.361267100000001
9574,Av Del Libertador 8000,Belgrano,170.0,4705.88235294,-34.5418237,-58.463182200000006
9575,Azcuenaga 1500,Recoleta,94.0,3031.91489362,-34.591634899999995,-58.39828789999999
9576,Crisologo Larralde 3600,Nuñez,79.0,2063.29113924,-34.547123299999996,-58.4645309
9577,Crisologo Larralde 3600,Nuñez,93.0,1634.40860215,-34.547123299999996,-58.4645309
9578,Crisologo Larralde 3600,Nuñez,91.0,1692.30769231,-34.547123299999996,-58.4645309
9579,Crisologo Larralde 3600,Nuñez,64.0,2046.875,-34.547123299999996,-58.4645309
9580,Crisologo Larralde 3600,Nuñez,43.0,2325.58139535,-34.547123299999996,-58.4645309
9581,Crisologo Larralde 3600,Nuñez,65.0,2092.30769231,-34.547123299999996,-58.4645309
9582,Crisologo Larralde 3600,Nuñez,71.0,2098.5915493,-34.547123299999996,-58.4645309
9583,Crisologo Larralde 3600,Nuñez,79.0,2227.84810127,-34.547123299999996,-58.4645309
9584,Crisologo Larralde 3600,Nuñez,87.0,2045.97701149,-34.547123299999996,-58.4645309
9585,Crisologo Larralde 3600,Nuñez,68.0,2058.82352941,-34.547123299999996,-58.4645309
9586,Crisologo Larralde 3600,Nuñez,115.0,1669.56521739,-34.547123299999996,-58.4645309
9587,Crisologo Larralde 3600,Nuñez,104.0,1682.69230769,-34.547123299999996,-58.4645309
9588,Crisologo Larralde 3600,Nuñez,65.0,2061.53846154,-34.547123299999996,-58.4645309
9589,Paraguay 5400,Palermo Hollywood - Palermo,56.0,3035.71428571,38.1156879,13.361267100000001
9590,Paraguay 5400,Palermo Hollywood - Palermo,55.0,2727.27272727,38.1156879,13.361267100000001
9591,Marta Lynch 500,Puerto Madero,212.0,5566.03773585,-34.6094704340089,-58.3617261204144
9592,Marta Lynch 500,Puerto Madero,151.0,4768.21192053,-34.6094704340089,-58.3617261204144
9593,Marta Lynch 500,Puerto Madero,212.0,4481.13207547,-34.6094704340089,-58.3617261204144
9594,Marta Lynch 500,Puerto Madero,209.0,4545.45454545,-34.6094704340089,-58.3617261204144
9595,Marta Lynch 500,Puerto Madero,159.0,4245.28301887,-34.6094704340089,-58.3617261204144
9596,Marta Lynch 500,Puerto Madero,145.0,5165.51724138,-34.6094704340089,-58.3617261204144
9597,Bahia Blanca 2000,Monte Castro,32.0,2000.0,-34.6108139,-58.5005988
9598,Bahia Blanca 2000,Monte Castro,32.0,2000.0,-34.6108139,-58.5005988
9599,Bahia Blanca 2000,Monte Castro,27.0,2388.88888889,-34.6108139,-58.5005988
9600,Bahia Blanca 2000,Monte Castro,27.0,2388.88888889,-34.6108139,-58.5005988
9601,Bahia Blanca 2000,Monte Castro,28.0,2303.57142857,-34.6108139,-58.5005988
9602,Bahia Blanca 2000,Monte Castro,28.0,2303.57142857,-34.6108139,-58.5005988
9603,Bahia Blanca 2000,Monte Castro,22.0,2386.36363636,-34.6108139,-58.5005988
9604,Bahia Blanca 2000,Monte Castro,22.0,2386.36363636,-34.6108139,-58.5005988
9605,Bahia Blanca 2000,Monte Castro,40.0,1712.5,-34.6108139,-58.5005988
9606,Bahia Blanca 2000,Monte Castro,40.0,1712.5,-34.6108139,-58.5005988
9607,Bahia Blanca 2000,Monte Castro,23.0,2347.82608696,-34.6108139,-58.5005988
9608,Bahia Blanca 2000,Monte Castro,23.0,2347.82608696,-34.6108139,-58.5005988
9609,Bahia Blanca 2000,Monte Castro,63.0,1904.76190476,-34.6108139,-58.5005988
9610,Bahia Blanca 2000,Monte Castro,63.0,1904.76190476,-34.6108139,-58.5005988
9611,Bahia Blanca 2000,Monte Castro,32.0,1968.75,-34.6108139,-58.5005988
9612,Bahia Blanca 2000,Monte Castro,32.0,1968.75,-34.6108139,-58.5005988
9613,Bahia Blanca 2000,Monte Castro,31.0,2064.51612903,-34.6108139,-58.5005988
9614,Bahia Blanca 2000,Monte Castro,31.0,2064.51612903,-34.6108139,-58.5005988
9615,Bahia Blanca 2000,Monte Castro,26.0,2365.38461538,-34.6108139,-58.5005988
9616,Bahia Blanca 2000,Monte Castro,26.0,2365.38461538,-34.6108139,-58.5005988
9617,Bahia Blanca 2000,Monte Castro,39.0,1756.41025641,-34.6108139,-58.5005988
9618,Bahia Blanca 2000,Monte Castro,39.0,1756.41025641,-34.6108139,-58.5005988
9619,Avenida Montes De Oca 1400,Barracas,47.0,1851.06382979,-34.6435586,-58.3736104
9620,"Melian, Av. 4300",Saavedra,65.0,1769.23076923,-34.5498079,-58.4840549
9621,Av. Cabildo 500,Belgrano,23.0,2695.65217391,-34.5621751,-58.4564835
9622,Marcelo T De Alvear 1200,Barrio Norte,180.0,2388.88888889,-34.5969732,-58.38399789999999
9623,Marcelo T De Alvear 1200,Barrio Norte,41.0,2926.82926829,-34.5969732,-58.38399789999999
9624,Marcelo T De Alvear 1200,Barrio Norte,100.0,1950.0,-34.5969732,-58.38399789999999
9625,Marcelo T De Alvear 1200,Barrio Norte,40.0,2450.0,-34.5969732,-58.38399789999999
9626,Billinghurst 2500,Palermo Chico - Palermo,246.0,3414.63414634,38.1156879,13.361267100000001
9627,Billinghurst 2500,Palermo Chico - Palermo,246.0,3089.43089431,38.1156879,13.361267100000001
9628,Billinghurst 2500,Palermo Chico - Palermo,271.0,2988.9298893,38.1156879,13.361267100000001
9629,Billinghurst 2500,Palermo Chico - Palermo,138.0,2898.55072464,38.1156879,13.361267100000001
9630,Montevideo 1100,Recoleta,65.0,2523.07692308,-34.5959753,-58.3900696
9631,Montevideo 1100,Recoleta,223.0,2197.30941704,-34.5959753,-58.3900696
9632,Montevideo 1100,Recoleta,44.0,2590.90909091,-34.5959753,-58.3900696
9633,Montevideo 1100,Recoleta,40.0,3650.0,-34.5959753,-58.3900696
9634,Montevideo 1100,Recoleta,110.0,2181.81818182,-34.5959753,-58.3900696
9635,Avenida Eva Peron 1100,Parque Chacabuco,35.0,2342.85714286,-34.630159899999995,-58.44079789999999
9636,Avenida Eva Peron 1100,Parque Chacabuco,40.0,2350.0,-34.630159899999995,-58.44079789999999
9637,Avenida Eva Peron 1100,Parque Chacabuco,59.0,1949.15254237,-34.630159899999995,-58.44079789999999
9638,Avenida Eva Peron 1100,Parque Chacabuco,57.0,1666.66666667,-34.630159899999995,-58.44079789999999
9639,Avenida Eva Peron 1100,Parque Chacabuco,83.0,1.98795180723,-34.630159899999995,-58.44079789999999
9640,Avenida Eva Peron 1100,Parque Chacabuco,88.0,1.77272727273,-34.630159899999995,-58.44079789999999
9641,Jeronimo Salguero 3000,Palermo Chico - Palermo,70.0,3000.0,38.1156879,13.361267100000001
9642,Jeronimo Salguero 3000,Palermo Chico - Palermo,35.0,2820.0,38.1156879,13.361267100000001
9643,Jeronimo Salguero 3000,Palermo Chico - Palermo,260.0,4807.69230769,38.1156879,13.361267100000001
9644,Jeronimo Salguero 3000,Palermo Chico - Palermo,115.0,3608.69565217,38.1156879,13.361267100000001
